Date,Close
2018-02-14,34.349998474121094
2018-02-15,34.650001525878906
2018-02-16,35.25
2018-02-20,35.54999923706055
2018-02-21,36.29999923706055
2018-02-22,35.400001525878906
2018-02-23,35.54999923706055
2018-02-26,36.0
2018-02-27,35.70000076293945
2018-02-28,33.75
2018-03-01,33.900001525878906
2018-03-02,34.95000076293945
2018-03-05,36.150001525878906
2018-03-06,36.150001525878906
2018-03-07,37.04999923706055
2018-03-08,41.25
2018-03-09,42.29999923706055
2018-03-12,42.29999923706055
2018-03-13,38.70000076293945
2018-03-14,38.25
2018-03-15,37.349998474121094
2018-03-16,37.04999923706055
2018-03-19,35.849998474121094
2018-03-20,36.45000076293945
2018-03-21,36.900001525878906
2018-03-22,36.599998474121094
2018-03-23,35.25
2018-03-26,36.150001525878906
2018-03-27,35.099998474121094
2018-03-28,34.349998474121094
2018-03-29,34.95000076293945
2018-04-02,32.099998474121094
2018-04-03,31.200000762939453
2018-04-04,32.400001525878906
2018-04-05,31.049999237060547
2018-04-06,29.850000381469727
2018-04-09,31.049999237060547
2018-04-10,31.950000762939453
2018-04-11,32.849998474121094
2018-04-12,33.599998474121094
2018-04-13,32.25
2018-04-16,11.399999618530273
2018-04-17,11.850000381469727
2018-04-18,10.949999809265137
2018-04-19,10.199999809265137
2018-04-20,10.5
2018-04-23,10.350000381469727
2018-04-24,10.649999618530273
2018-04-25,11.25
2018-04-26,11.850000381469727
2018-04-27,11.550000190734863
2018-04-30,11.100000381469727
2018-05-01,11.550000190734863
2018-05-02,11.850000381469727
2018-05-03,11.850000381469727
2018-05-04,12.0
2018-05-07,11.699999809265137
2018-05-08,11.25
2018-05-09,11.550000190734863
2018-05-10,10.800000190734863
2018-05-11,10.949999809265137
2018-05-14,10.800000190734863
2018-05-15,10.649999618530273
2018-05-16,10.5
2018-05-17,10.350000381469727
2018-05-18,10.050000190734863
2018-05-21,9.899999618530273
2018-05-22,9.899999618530273
2018-05-23,9.899999618530273
2018-05-24,9.600000381469727
2018-05-25,9.449999809265137
2018-05-29,9.449999809265137
2018-05-30,9.300000190734863
2018-05-31,8.699999809265137
2018-06-01,8.850000381469727
2018-06-04,9.149999618530273
2018-06-05,9.600000381469727
2018-06-06,9.899999618530273
2018-06-07,9.899999618530273
2018-06-08,9.75
2018-06-11,9.899999618530273
2018-06-12,9.75
2018-06-13,9.0
2018-06-14,9.0
2018-06-15,8.699999809265137
2018-06-18,8.850000381469727
2018-06-19,8.850000381469727
2018-06-20,8.699999809265137
2018-06-21,8.399999618530273
2018-06-22,7.800000190734863
2018-06-25,7.650000095367432
2018-06-26,7.5
2018-06-27,7.5
2018-06-28,7.5
2018-06-29,7.5
2018-07-02,7.650000095367432
2018-07-03,7.650000095367432
2018-07-05,7.800000190734863
2018-07-06,7.949999809265137
2018-07-09,7.800000190734863
2018-07-10,7.800000190734863
2018-07-11,7.800000190734863
2018-07-12,7.800000190734863
2018-07-13,7.800000190734863
2018-07-16,7.650000095367432
2018-07-17,7.800000190734863
2018-07-18,7.650000095367432
2018-07-19,7.650000095367432
2018-07-20,7.800000190734863
2018-07-23,7.650000095367432
2018-07-24,7.349999904632568
2018-07-25,7.650000095367432
2018-07-26,7.349999904632568
2018-07-27,6.900000095367432
2018-07-30,6.75
2018-07-31,7.050000190734863
2018-08-01,6.599999904632568
2018-08-02,6.599999904632568
2018-08-03,6.449999809265137
2018-08-06,6.449999809265137
2018-08-07,6.75
2018-08-08,7.199999809265137
2018-08-09,6.75
2018-08-10,6.449999809265137
2018-08-13,6.300000190734863
2018-08-14,6.449999809265137
2018-08-15,6.300000190734863
2018-08-16,6.300000190734863
2018-08-17,6.300000190734863
2018-08-20,6.300000190734863
2018-08-21,6.599999904632568
2018-08-22,7.5
2018-08-23,7.050000190734863
2018-08-24,7.050000190734863
2018-08-27,7.349999904632568
2018-08-28,7.349999904632568
2018-08-29,7.5
2018-08-30,7.5
2018-08-31,7.5
2018-09-04,7.050000190734863
2018-09-05,7.349999904632568
2018-09-06,6.900000095367432
2018-09-07,6.900000095367432
2018-09-10,6.449999809265137
2018-09-11,6.300000190734863
2018-09-12,6.300000190734863
2018-09-13,6.150000095367432
2018-09-14,6.300000190734863
2018-09-17,6.300000190734863
2018-09-18,6.300000190734863
2018-09-19,6.300000190734863
2018-09-20,6.449999809265137
2018-09-21,6.300000190734863
2018-09-24,6.75
2018-09-25,7.050000190734863
2018-09-26,6.75
2018-09-27,6.75
2018-09-28,6.75
2018-10-01,6.599999904632568
2018-10-02,6.449999809265137
2018-10-03,6.599999904632568
2018-10-04,6.599999904632568
2018-10-05,6.75
2018-10-08,6.449999809265137
2018-10-09,6.449999809265137
2018-10-10,6.300000190734863
2018-10-11,6.0
2018-10-12,6.300000190734863
2018-10-15,6.300000190734863
2018-10-16,6.75
2018-10-17,6.599999904632568
2018-10-18,6.300000190734863
2018-10-19,6.300000190734863
2018-10-22,5.550000190734863
2018-10-23,5.400000095367432
2018-10-24,5.550000190734863
2018-10-25,5.400000095367432
2018-10-26,5.25
2018-10-29,4.800000190734863
2018-10-30,4.650000095367432
2018-10-31,4.650000095367432
2018-11-01,5.25
2018-11-02,5.25
2018-11-05,5.099999904632568
2018-11-06,4.949999809265137
2018-11-07,5.099999904632568
2018-11-08,5.699999809265137
2018-11-09,5.400000095367432
2018-11-12,5.099999904632568
2018-11-13,5.099999904632568
2018-11-14,4.949999809265137
2018-11-15,5.099999904632568
2018-11-16,4.949999809265137
2018-11-19,4.800000190734863
2018-11-20,4.800000190734863
2018-11-21,4.650000095367432
2018-11-23,4.5
2018-11-26,4.5
2018-11-27,4.5
2018-11-28,4.349999904632568
2018-11-29,4.650000095367432
2018-11-30,4.5
2018-12-03,4.349999904632568
2018-12-04,4.199999809265137
2018-12-06,4.050000190734863
2018-12-07,3.9000000953674316
2018-12-10,4.199999809265137
2018-12-11,3.9000000953674316
2018-12-12,4.050000190734863
2018-12-13,3.9000000953674316
2018-12-14,3.75
2018-12-17,3.5999999046325684
2018-12-18,3.450000047683716
2018-12-19,3.5999999046325684
2018-12-20,3.450000047683716
2018-12-21,3.0
2018-12-24,3.0
2018-12-26,3.0
2018-12-27,3.0
2018-12-28,3.0
2018-12-31,3.0
2019-01-02,3.75
2019-01-03,3.450000047683716
2019-01-04,3.5999999046325684
2019-01-07,3.9000000953674316
2019-01-08,3.9000000953674316
2019-01-09,4.050000190734863
2019-01-10,3.9000000953674316
2019-01-11,3.9000000953674316
2019-01-14,3.9000000953674316
2019-01-15,3.9000000953674316
2019-01-16,4.050000190734863
2019-01-17,4.349999904632568
2019-01-18,5.099999904632568
2019-01-22,4.949999809265137
2019-01-23,4.800000190734863
2019-01-24,4.650000095367432
2019-01-25,5.25
2019-01-28,4.949999809265137
2019-01-29,5.099999904632568
2019-01-30,6.150000095367432
2019-01-31,7.650000095367432
2019-02-01,8.699999809265137
2019-02-04,10.350000381469727
2019-02-05,8.699999809265137
2019-02-06,7.650000095367432
2019-02-07,8.550000190734863
2019-02-08,5.849999904632568
2019-02-11,4.760000228881836
2019-02-12,4.989999771118164
2019-02-13,5.53000020980835
2019-02-14,5.170000076293945
2019-02-15,5.860000133514404
2019-02-19,5.789999961853027
2019-02-20,5.659999847412109
2019-02-21,5.989999771118164
2019-02-22,5.920000076293945
2019-02-25,5.809999942779541
2019-02-26,5.869999885559082
2019-02-27,5.550000190734863
2019-02-28,5.320000171661377
2019-03-01,5.340000152587891
2019-03-04,5.130000114440918
2019-03-05,5.050000190734863
2019-03-06,4.679999828338623
2019-03-07,4.599999904632568
2019-03-08,5.099999904632568
2019-03-11,4.849999904632568
2019-03-12,4.880000114440918
2019-03-13,4.849999904632568
2019-03-14,4.739999771118164
2019-03-15,4.71999979019165
2019-03-18,4.769999980926514
2019-03-19,4.699999809265137
2019-03-20,4.789999961853027
2019-03-21,5.139999866485596
2019-03-22,4.940000057220459
2019-03-25,4.940000057220459
2019-03-26,5.289999961853027
2019-03-27,5.139999866485596
2019-03-28,5.03000020980835
2019-03-29,4.920000076293945
2019-04-01,5.090000152587891
2019-04-02,4.510000228881836
2019-04-03,4.489999771118164
2019-04-04,4.380000114440918
2019-04-05,4.340000152587891
2019-04-08,4.980000019073486
2019-04-09,4.860000133514404
2019-04-10,4.710000038146973
2019-04-11,4.53000020980835
2019-04-12,4.349999904632568
2019-04-15,4.130000114440918
2019-04-16,4.050000190734863
2019-04-17,3.9600000381469727
2019-04-18,3.7899999618530273
2019-04-22,3.619999885559082
2019-04-23,3.9700000286102295
2019-04-24,3.7699999809265137
2019-04-25,3.6600000858306885
2019-04-26,3.740000009536743
2019-04-29,3.809999942779541
2019-04-30,3.6600000858306885
2019-05-01,3.7300000190734863
2019-05-02,3.759999990463257
2019-05-03,3.799999952316284
2019-05-06,3.9600000381469727
2019-05-07,3.8399999141693115
2019-05-08,3.700000047683716
2019-05-09,3.5199999809265137
2019-05-10,3.3499999046325684
2019-05-13,3.109999895095825
2019-05-14,3.240000009536743
2019-05-15,3.309999942779541
2019-05-16,3.259999990463257
2019-05-17,3.119999885559082
2019-05-20,3.109999895095825
2019-05-21,3.240000009536743
2019-05-22,3.2799999713897705
2019-05-23,3.109999895095825
2019-05-24,3.180000066757202
2019-05-28,3.0999999046325684
2019-05-29,3.049999952316284
2019-05-30,3.130000114440918
2019-05-31,3.0399999618530273
2019-06-03,2.7300000190734863
2019-06-04,2.700000047683716
2019-06-05,2.619999885559082
2019-06-06,2.5299999713897705
2019-06-07,2.609999895095825
2019-06-10,2.509999990463257
2019-06-11,2.5199999809265137
2019-06-12,2.430000066757202
2019-06-13,2.5199999809265137
2019-06-14,2.4800000190734863
2019-06-17,2.6500000953674316
2019-06-18,2.7100000381469727
2019-06-19,2.7799999713897705
2019-06-20,2.569999933242798
2019-06-21,2.5299999713897705
2019-06-24,2.5799999237060547
2019-06-25,2.5199999809265137
2019-06-26,2.4600000381469727
2019-06-27,2.490000009536743
2019-06-28,2.680000066757202
2019-07-01,2.690000057220459
2019-07-02,2.7100000381469727
2019-07-03,2.690000057220459
2019-07-05,2.75
2019-07-08,2.7100000381469727
2019-07-09,2.700000047683716
2019-07-10,2.619999885559082
2019-07-11,2.619999885559082
2019-07-12,2.630000114440918
2019-07-15,2.5999999046325684
2019-07-16,2.5199999809265137
2019-07-17,2.430000066757202
2019-07-18,2.3499999046325684
2019-07-19,2.359999895095825
2019-07-22,2.2100000381469727
2019-07-23,2.0799999237060547
2019-07-24,2.25
2019-07-25,2.190000057220459
2019-07-26,2.240000009536743
2019-07-29,2.2300000190734863
2019-07-30,2.200000047683716
2019-07-31,2.180000066757202
2019-08-01,2.119999885559082
2019-08-02,2.140000104904175
2019-08-05,2.049999952316284
2019-08-06,2.0799999237060547
2019-08-07,2.1600000858306885
2019-08-08,2.2100000381469727
2019-08-09,2.1500000953674316
2019-08-12,2.109999895095825
2019-08-13,2.2200000286102295
2019-08-14,2.1500000953674316
2019-08-15,2.140000104904175
2019-08-16,2.190000057220459
2019-08-19,2.25
2019-08-20,2.299999952316284
2019-08-21,2.359999895095825
2019-08-22,2.430000066757202
2019-08-23,2.319999933242798
2019-08-26,2.319999933242798
2019-08-27,2.069999933242798
2019-08-28,2.1500000953674316
2019-08-29,2.1700000762939453
2019-08-30,2.119999885559082
2019-09-03,2.119999885559082
2019-09-04,2.130000114440918
2019-09-05,2.1600000858306885
2019-09-06,2.140000104904175
2019-09-09,2.0899999141693115
2019-09-10,2.2300000190734863
2019-09-11,2.309999942779541
2019-09-12,2.430000066757202
2019-09-13,2.390000104904175
2019-09-16,2.4600000381469727
2019-09-17,2.5
2019-09-18,2.509999990463257
2019-09-19,2.509999990463257
2019-09-20,2.4800000190734863
2019-09-23,2.4800000190734863
2019-09-24,2.359999895095825
2019-09-25,2.190000057220459
2019-09-26,2.1600000858306885
2019-09-27,2.1700000762939453
2019-09-30,2.130000114440918
2019-10-01,2.119999885559082
2019-10-02,2.109999895095825
2019-10-03,2.200000047683716
2019-10-04,2.1500000953674316
2019-10-07,2.119999885559082
2019-10-08,2.140000104904175
2019-10-09,2.140000104904175
2019-10-10,2.1700000762939453
2019-10-11,2.2100000381469727
2019-10-14,2.3299999237060547
2019-10-15,2.380000114440918
2019-10-16,2.4000000953674316
2019-10-17,2.369999885559082
2019-10-18,2.359999895095825
2019-10-21,2.359999895095825
2019-10-22,2.3399999141693115
2019-10-23,2.319999933242798
2019-10-24,2.3499999046325684
2019-10-25,2.3399999141693115
2019-10-28,2.3499999046325684
2019-10-29,2.430000066757202
2019-10-30,2.359999895095825
2019-10-31,2.240000009536743
2019-11-01,2.4000000953674316
2019-11-04,2.799999952316284
2019-11-05,2.7899999618530273
2019-11-06,2.6500000953674316
2019-11-07,2.619999885559082
2019-11-08,2.380000114440918
2019-11-11,2.390000104904175
2019-11-12,2.2899999618530273
2019-11-13,2.3299999237060547
2019-11-14,2.2699999809265137
2019-11-15,2.2699999809265137
2019-11-18,2.130000114440918
2019-11-19,2.130000114440918
2019-11-20,2.240000009536743
2019-11-21,2.2200000286102295
2019-11-22,2.2200000286102295
2019-11-25,2.309999942779541
2019-11-26,2.2799999713897705
2019-11-27,2.3399999141693115
2019-11-29,2.4000000953674316
2019-12-02,2.5999999046325684
2019-12-03,2.5299999713897705
2019-12-04,2.5
2019-12-05,2.559999942779541
2019-12-06,2.5299999713897705
2019-12-09,2.299999952316284
2019-12-10,2.319999933242798
2019-12-11,2.240000009536743
2019-12-12,2.200000047683716
2019-12-13,2.1600000858306885
2019-12-16,2.2100000381469727
2019-12-17,2.240000009536743
2019-12-18,2.2699999809265137
2019-12-19,2.2899999618530273
2019-12-20,2.2899999618530273
2019-12-23,2.2799999713897705
2019-12-24,2.299999952316284
2019-12-26,2.25
2019-12-27,2.2200000286102295
2019-12-30,2.200000047683716
2019-12-31,2.2300000190734863
2020-01-02,2.25
2020-01-03,2.369999885559082
2020-01-06,2.609999895095825
2020-01-07,2.640000104904175
2020-01-08,2.5899999141693115
2020-01-09,2.5199999809265137
2020-01-10,2.4100000858306885
2020-01-13,2.430000066757202
2020-01-14,2.5399999618530273
2020-01-15,2.490000009536743
2020-01-16,2.509999990463257
2020-01-17,2.450000047683716
2020-01-21,2.3299999237060547
2020-01-22,2.2799999713897705
2020-01-23,2.3299999237060547
2020-01-24,2.2899999618530273
2020-01-27,2.25
2020-01-28,2.3399999141693115
2020-01-29,2.390000104904175
2020-01-30,2.309999942779541
2020-01-31,2.319999933242798
2020-02-03,2.259999990463257
2020-02-04,2.369999885559082
2020-02-05,2.359999895095825
2020-02-06,2.380000114440918
2020-02-07,2.309999942779541
2020-02-10,2.2799999713897705
2020-02-11,2.299999952316284
2020-02-12,2.259999990463257
2020-02-13,2.309999942779541
2020-02-14,2.2799999713897705
2020-02-18,2.299999952316284
2020-02-19,2.2300000190734863
2020-02-20,2.2699999809265137
2020-02-21,3.069999933242798
2020-02-24,2.869999885559082
2020-02-25,2.7100000381469727
2020-02-26,2.609999895095825
2020-02-27,2.7100000381469727
2020-02-28,2.630000114440918
2020-03-02,2.5899999141693115
2020-03-03,2.4800000190734863
2020-03-04,2.609999895095825
2020-03-05,2.5199999809265137
2020-03-06,2.5
2020-03-09,2.190000057220459
2020-03-10,2.2100000381469727
2020-03-11,2.0299999713897705
2020-03-12,1.7000000476837158
2020-03-13,1.8700000047683716
2020-03-16,1.590000033378601
2020-03-17,1.690000057220459
2020-03-18,1.5800000429153442
2020-03-19,1.7100000381469727
2020-03-20,1.5499999523162842
2020-03-23,1.559999942779541
2020-03-24,1.7000000476837158
2020-03-25,1.7899999618530273
2020-03-26,1.7899999618530273
2020-03-27,1.850000023841858
2020-03-30,1.7699999809265137
2020-03-31,1.659999966621399
2020-04-01,1.6100000143051147
2020-04-02,1.649999976158142
2020-04-03,1.7300000190734863
2020-04-06,1.7400000095367432
2020-04-07,1.7200000286102295
2020-04-08,1.809999942779541
2020-04-09,1.809999942779541
2020-04-13,1.850000023841858
2020-04-14,1.8700000047683716
2020-04-15,1.909999966621399
2020-04-16,1.8899999856948853
2020-04-17,2.009999990463257
2020-04-20,2.0799999237060547
2020-04-21,2.309999942779541
2020-04-22,2.609999895095825
2020-04-23,2.869999885559082
2020-04-24,3.009999990463257
2020-04-27,2.5399999618530273
2020-04-28,2.3299999237060547
2020-04-29,2.5199999809265137
2020-04-30,2.450000047683716
2020-05-01,2.259999990463257
2020-05-04,2.359999895095825
2020-05-05,2.380000114440918
2020-05-06,2.390000104904175
2020-05-07,2.390000104904175
2020-05-08,2.380000114440918
2020-05-11,2.390000104904175
2020-05-12,2.380000114440918
2020-05-13,2.380000114440918
2020-05-14,2.25
2020-05-15,2.259999990463257
2020-05-18,2.3399999141693115
2020-05-19,2.380000114440918
2020-05-20,2.569999933242798
2020-05-21,2.619999885559082
2020-05-22,2.690000057220459
2020-05-26,2.5799999237060547
2020-05-27,2.6600000858306885
2020-05-28,2.6500000953674316
2020-05-29,2.6700000762939453
2020-06-01,2.6600000858306885
2020-06-02,2.7699999809265137
2020-06-03,3.1500000953674316
2020-06-04,3.119999885559082
2020-06-05,3.0799999237060547
2020-06-08,3.0999999046325684
2020-06-09,2.990000009536743
2020-06-10,4.800000190734863
2020-06-11,8.760000228881836
2020-06-12,7.800000190734863
2020-06-15,10.710000038146973
2020-06-16,10.25
2020-06-17,10.800000190734863
2020-06-18,10.380000114440918
2020-06-19,13.40999984741211
2020-06-22,12.770000457763672
2020-06-23,12.199999809265137
2020-06-24,12.239999771118164
2020-06-25,12.890000343322754
2020-06-26,12.550000190734863
2020-06-29,12.479999542236328
2020-06-30,13.0
2020-07-01,13.380000114440918
2020-07-02,12.430000305175781
2020-07-06,12.609999656677246
2020-07-07,12.569999694824219
2020-07-08,12.149999618530273
2020-07-09,12.40999984741211
2020-07-10,11.550000190734863
2020-07-13,11.149999618530273
2020-07-14,10.359999656677246
2020-07-15,10.729999542236328
2020-07-16,11.130000114440918
2020-07-17,12.010000228881836
2020-07-20,12.3100004196167
2020-07-21,11.989999771118164
2020-07-22,11.869999885559082
2020-07-23,11.779999732971191
2020-07-24,10.84000015258789
2020-07-27,11.630000114440918
2020-07-28,11.130000114440918
2020-07-29,9.649999618530273
2020-07-30,10.40999984741211
2020-07-31,10.289999961853027
2020-08-03,11.100000381469727
2020-08-04,11.180000305175781
2020-08-05,11.550000190734863
2020-08-06,11.710000038146973
2020-08-07,11.140000343322754
2020-08-10,10.6899995803833
2020-08-11,10.130000114440918
2020-08-12,10.199999809265137
2020-08-13,10.300000190734863
2020-08-14,10.3100004196167
2020-08-17,10.9399995803833
2020-08-18,11.489999771118164
2020-08-19,11.609999656677246
2020-08-20,11.5
2020-08-21,10.989999771118164
2020-08-24,11.109999656677246
2020-08-25,11.4399995803833
2020-08-26,11.289999961853027
2020-08-27,11.109999656677246
2020-08-28,12.0
2020-08-31,11.9399995803833
2020-09-01,11.880000114440918
2020-09-02,12.470000267028809
2020-09-03,11.369999885559082
2020-09-04,10.680000305175781
2020-09-08,11.260000228881836
2020-09-09,11.989999771118164
2020-09-10,11.710000038146973
2020-09-11,12.010000228881836
2020-09-14,12.65999984741211
2020-09-15,11.729999542236328
2020-09-16,11.720000267028809
2020-09-17,12.109999656677246
2020-09-18,12.9399995803833
2020-09-21,12.520000457763672
2020-09-22,12.449999809265137
2020-09-23,12.229999542236328
2020-09-24,12.09000015258789
2020-09-25,12.800000190734863
2020-09-28,14.979999542236328
2020-09-29,15.1899995803833
2020-09-30,14.829999923706055
2020-10-01,14.989999771118164
2020-10-02,14.989999771118164
2020-10-05,15.199999809265137
2020-10-06,18.15999984741211
2020-10-07,18.219999313354492
2020-10-08,17.010000228881836
2020-10-09,17.1299991607666
2020-10-12,16.889999389648438
2020-10-13,17.149999618530273
2020-10-14,16.329999923706055
2020-10-15,15.4399995803833
2020-10-16,15.760000228881836
2020-10-19,16.200000762939453
2020-10-20,16.280000686645508
2020-10-21,16.690000534057617
2020-10-22,16.489999771118164
2020-10-23,16.31999969482422
2020-10-26,15.399999618530273
2020-10-27,15.850000381469727
2020-10-28,15.369999885559082
2020-10-29,15.380000114440918
2020-10-30,15.84000015258789
2020-11-02,16.1299991607666
2020-11-03,16.049999237060547
2020-11-04,17.780000686645508
2020-11-05,17.81999969482422
2020-11-06,18.030000686645508
2020-11-09,18.59000015258789
2020-11-10,19.489999771118164
2020-11-11,20.0
2020-11-12,19.950000762939453
2020-11-13,19.969999313354492
2020-11-16,19.3700008392334
2020-11-17,19.020000457763672
2020-11-18,19.610000610351562
2020-11-19,20.0
2020-11-20,19.920000076293945
2020-11-23,21.25
2020-11-24,22.25
2020-11-25,21.75
2020-11-27,22.75
2020-11-30,22.5
2020-12-01,21.770000457763672
2020-12-02,21.889999389648438
2020-12-03,19.799999237060547
2020-12-04,19.610000610351562
2020-12-07,18.700000762939453
2020-12-08,18.299999237060547
2020-12-09,17.270000457763672
2020-12-10,17.829999923706055
2020-12-11,17.739999771118164
2020-12-14,18.239999771118164
2020-12-15,17.600000381469727
2020-12-16,18.84000015258789
2020-12-17,19.209999084472656
2020-12-18,17.420000076293945
2020-12-21,17.399999618530273
2020-12-22,16.690000534057617
2020-12-23,16.690000534057617
2020-12-24,17.469999313354492
2020-12-28,17.5
2020-12-29,17.15999984741211
2020-12-30,17.8799991607666
2020-12-31,17.520000457763672
2021-01-04,19.100000381469727
2021-01-05,17.059999465942383
2021-01-06,16.190000534057617
2021-01-07,17.489999771118164
2021-01-08,17.530000686645508
2021-01-11,17.360000610351562
2021-01-12,18.049999237060547
2021-01-13,17.559999465942383
2021-01-14,17.979999542236328
2021-01-15,17.530000686645508
2021-01-19,17.940000534057617
2021-01-20,18.719999313354492
2021-01-21,17.93000030517578
2021-01-22,17.799999237060547
2021-01-25,18.81999969482422
2021-01-26,20.110000610351562
2021-01-27,20.059999465942383
2021-01-28,20.739999771118164
2021-01-29,21.6200008392334
2021-02-01,21.520000457763672
2021-02-02,21.760000228881836
2021-02-03,22.049999237060547
2021-02-04,23.09000015258789
2021-02-05,23.799999237060547
2021-02-08,24.209999084472656
2021-02-09,22.5
2021-02-10,22.81999969482422
2021-02-11,23.75
2021-02-12,24.299999237060547
2021-02-16,25.25
2021-02-17,25.600000381469727
2021-02-18,26.649999618530273
2021-02-19,27.889999389648438
2021-02-22,28.25
2021-02-23,27.709999084472656
2021-02-24,27.75
2021-02-25,27.510000228881836
2021-02-26,27.079999923706055
2021-03-01,28.190000534057617
2021-03-02,29.90999984741211
2021-03-03,26.520000457763672
2021-03-04,25.200000762939453
2021-03-05,26.209999084472656
2021-03-08,26.200000762939453
2021-03-09,26.770000457763672
2021-03-10,26.25
2021-03-11,26.280000686645508
2021-03-12,25.3799991607666
2021-03-15,24.989999771118164
2021-03-16,24.06999969482422
2021-03-17,24.959999084472656
2021-03-18,24.989999771118164
2021-03-19,25.09000015258789
2021-03-22,26.079999923706055
2021-03-23,25.030000686645508
2021-03-24,24.950000762939453
2021-03-25,25.989999771118164
2021-03-26,23.75
2021-03-29,20.469999313354492
2021-03-30,19.729999542236328
2021-03-31,20.600000381469727
2021-04-01,22.809999465942383
2021-04-05,22.40999984741211
2021-04-06,20.950000762939453
2021-04-07,21.010000228881836
2021-04-08,21.0
2021-04-09,20.709999084472656
2021-04-12,20.790000915527344
2021-04-13,21.469999313354492
2021-04-14,22.270000457763672
2021-04-15,23.559999465942383
